X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,4.200000e-04,5.000000e-07
0,4.32e+00,5.12e+00,
1,4.56e+00,4.88e+00,
2,4.56e+00,4.88e+00,
3,4.40e+00,5.12e+00,
4,4.40e+00,5.04e+00,
5,4.64e+00,4.88e+00,
6,4.64e+00,4.88e+00,
7,4.48e+00,5.12e+00,
8,4.48e+00,5.12e+00,
9,4.72e+00,4.88e+00,
10,4.56e+00,4.88e+00,
11,4.72e+00,5.12e+00,
12,4.56e+00,5.12e+00,
13,4.72e+00,4.88e+00,
14,4.64e+00,5.12e+00,
15,4.80e+00,4.88e+00,
16,4.80e+00,5.12e+00,
17,4.64e+00,4.88e+00,
18,4.80e+00,5.12e+00,
19,4.64e+00,4.88e+00,
20,4.88e+00,5.12e+00,
21,4.72e+00,4.88e+00,
22,4.72e+00,4.88e+00,
23,4.88e+00,5.12e+00,
24,4.88e+00,5.12e+00,
25,4.72e+00,4.88e+00,
26,4.72e+00,5.12e+00,
27,4.96e+00,4.88e+00,
28,4.80e+00,5.12e+00,
29,4.96e+00,4.88e+00,
30,4.80e+00,4.88e+00,
31,4.96e+00,5.20e+00,
32,4.96e+00,5.12e+00,
33,4.80e+00,4.88e+00,
34,4.96e+00,4.88e+00,
35,4.80e+00,5.12e+00,
36,4.96e+00,5.20e+00,
37,4.80e+00,4.88e+00,
38,4.80e+00,4.88e+00,
39,4.96e+00,5.04e+00,
40,4.96e+00,4.88e+00,
41,4.80e+00,5.20e+00,
42,4.80e+00,5.12e+00,
43,4.96e+00,4.88e+00,
44,4.80e+00,5.12e+00,
45,4.96e+00,4.88e+00,
46,4.96e+00,5.12e+00,
47,4.80e+00,4.88e+00,
48,4.96e+00,5.12e+00,
49,4.80e+00,4.88e+00,
50,4.96e+00,4.88e+00,
51,4.80e+00,5.12e+00,
52,4.96e+00,4.88e+00,
53,4.80e+00,5.12e+00,
54,4.96e+00,4.88e+00,
55,4.72e+00,5.12e+00,
56,4.96e+00,5.12e+00,
57,4.72e+00,4.88e+00,
58,4.88e+00,4.88e+00,
59,4.72e+00,5.12e+00,
60,4.88e+00,4.88e+00,
61,4.72e+00,5.20e+00,
62,4.72e+00,5.12e+00,
63,4.88e+00,4.88e+00,
64,4.80e+00,4.88e+00,
